orders_id,invoice,transaction_id,card_number,total,pay,due_date,date
477.0,46104a8c-e526-4327-a917-181811f0b0a9,880.0,2227184555011431,983.0,380.0,2023-10-20,2023-11-02
83.0,165acbd2-b52a-41a9-af5a-5d3537c2945d,17.0,2720124159003444,393.0,79.0,2023-06-03,2023-07-15
120.0,7a691dc8-40ce-44a3-8b38-3641e69cc7ff,95.0,2298754385197578,812.0,349.0,2023-05-17,2023-08-22
964.0,d7e8efcb-7511-438c-a7af-6a1b0317b0e0,824.0,2258726001922827,315.0,302.0,2023-07-09,2023-11-15
792.0,e5d17076-8fae-45a4-a794-5406628893ee,211.0,2288534732970246,732.0,230.0,2023-06-03,2023-07-18
712.0,bd02c9dd-4418-4294-8cf7-0182330af3ed,277.0,2710058704842454,239.0,143.0,2023-03-05,2023-06-07
572.0,d2c44ff0-4346-40a5-9d88-18c8b070a781,945.0,2298696593510011,172.0,140.0,2023-09-04,2023-11-07
667.0,964e61b1-ba12-49c7-b04a-001ea5b74f6f,862.0,5108481357543653,810.0,124.0,2023-03-20,2023-08-10
75.0,cb97b133-b5d8-41c1-a62f-c63bb5d8b66d,882.0,2275129196797022,731.0,383.0,2023-10-17,2023-11-14
815.0,27c781da-00e3-4a50-b7bd-a7a597e20c2b,738.0,2720838020593453,166.0,104.0,2023-07-18,2023-08-15
864.0,26b013eb-058d-442c-a8e9-34d306e97c94,550.0,2708607414474299,964.0,830.0,2023-01-25,2023-06-19
517.0,8e583927-2f31-447d-bbec-562f47295912,8.0,5217605918898804,879.0,204.0,2023-07-30,2023-09-27
94.0,a598c2de-865c-4e8d-9686-ad949cf92249,373.0,5375142291732473,360.0,231.0,2023-08-08,2023-09-22
200.0,8130543d-29cf-4266-8086-a28b8e04b8a3,136.0,2593864991226281,587.0,385.0,2023-05-30,2023-07-28
757.0,f0713410-e4c8-4681-ab05-bd159165c1c9,818.0,5535377385916189,822.0,277.0,2023-03-28,2023-11-17
658.0,190caf84-5168-4229-9002-e64cba4006b0,102.0,2274860708810728,746.0,505.0,2023-02-12,2023-03-02
741.0,1d6004ce-f17f-4853-a539-7c797810014c,143.0,2475362376048340,792.0,150.0,2023-06-05,2023-11-08
24.0,acf88b63-3614-40d3-b803-ed7c5fca38ed,13.0,2720560673285217,330.0,146.0,2023-07-12,2023-10-05
896.0,68a0438e-b410-4ab7-861d-203cbabb636e,416.0,2471828486473200,288.0,257.0,2023-05-28,2023-10-03
197.0,5f378779-4952-479d-9712-ecf06e59caab,663.0,2282918955356983,431.0,285.0,2023-04-14,2023-08-05
698.0,6bcb68e2-4ab7-4291-81d5-a12ca4283f1e,422.0,2297093650746806,770.0,747.0,2023-05-06,2023-10-26
348.0,9f4dbbb4-faf3-4246-babc-d877707cf2b9,314.0,2713376589576402,828.0,69.0,2023-03-16,2023-06-08
846.0,b28b0839-2247-4051-896c-17362558901e,707.0,2279394698367874,969.0,764.0,2023-05-20,2023-07-13
984.0,b657baa7-e00f-4bb2-bc6b-7ac7b4291726,742.0,2224751053417147,470.0,59.0,2023-05-07,2023-09-15
514.0,26958c92-b029-4ed4-913a-7e36d4837c9b,921.0,2288353217157140,196.0,179.0,2023-09-29,2023-11-12
124.0,14588ffd-1d78-478c-8cd2-d811e4fdb343,469.0,2619074728820717,250.0,94.0,2023-06-20,2023-07-29
927.0,70eca5fe-da7e-4cd4-a9e9-df4faaa81482,827.0,5102554620618985,837.0,702.0,2023-06-06,2023-10-02
245.0,2ca2cf42-5d3e-4545-8f67-96a13b0ae8f4,169.0,5317524194396541,629.0,334.0,2023-02-22,2023-04-05
814.0,6bbf075e-3b04-4146-af1a-71c73d2affe2,791.0,2226489689186889,113.0,55.0,2023-05-05,2023-05-08
996.0,460e7f98-6fc7-40ce-a78b-94226eef11ea,725.0,2720935774676011,798.0,442.0,2023-06-30,2023-09-08
606.0,9678a1ee-7d0b-47b4-9872-212b7828dc8f,345.0,5529829050869836,398.0,322.0,2023-02-26,2023-11-16
384.0,12bda4b1-5cf4-4f9b-a0a9-3e359de8ea64,801.0,5132462031925664,476.0,316.0,2023-03-16,2023-10-01
272.0,3b866c63-85d7-4cd6-b7b5-af9445bcf380,900.0,2224434051438544,512.0,290.0,2023-08-29,2023-09-10
711.0,f603031b-e5b6-4439-b5c4-b14ca8af6654,836.0,2253343760957294,838.0,264.0,2023-04-18,2023-05-13
935.0,b5f9f0b9-ee63-4563-8d50-19af9819b252,166.0,2720007726427875,560.0,550.0,2023-06-06,2023-11-01
382.0,935c689b-8d54-43da-be63-83f57af9db9c,559.0,5322270796910593,753.0,159.0,2023-10-17,2023-10-18
238.0,7bd986e3-f572-4c1c-b4af-9806cffe42da,680.0,2598027696728838,739.0,700.0,2023-05-29,2023-06-17
903.0,1675d952-efed-4482-92f2-c70277a8b250,870.0,5468629409183753,339.0,326.0,2023-03-18,2023-10-27
859.0,1fad9fe0-5534-4668-a89b-0cb34324a42c,936.0,2250776793480789,301.0,289.0,2023-06-25,2023-10-20
886.0,b4028bb4-706f-4bf3-ac51-17f10a9d3336,12.0,5568982843186018,450.0,82.0,2023-02-04,2023-10-09
780.0,87c5dc22-269a-4ae6-ba58-08c39ece58ae,723.0,2237802989692876,148.0,90.0,2023-03-15,2023-07-18
493.0,74d4a836-7775-47bb-b935-4dc70e52c5b5,579.0,5222635059585541,949.0,83.0,2023-03-02,2023-06-28
933.0,82a50326-4d30-43d5-b850-3772515c98dc,525.0,2294875997717034,638.0,70.0,2023-04-30,2023-07-10
918.0,aa78894c-eacf-443f-87c1-4642bbbfbe7f,817.0,2659618374088572,628.0,511.0,2023-03-14,2023-07-11
639.0,cb7fd274-3bd3-4589-bf24-2b382f873cd6,360.0,5472194016411752,673.0,102.0,2023-03-14,2023-06-21
53.0,e5ff8abb-b09f-4394-ac99-026d183a9c5d,431.0,2227630215621100,139.0,93.0,2023-06-17,2023-08-07
351.0,f1bacaaa-cd45-4829-80f3-ba4ed0527474,252.0,2271367592583620,951.0,169.0,2023-08-04,2023-10-20
353.0,f5055a2b-1b10-48fd-837c-7a04939d2e6f,476.0,2268300559084196,814.0,789.0,2023-05-23,2023-06-09
350.0,a96c2a93-ca80-4b3a-a34d-85dacce38188,875.0,2230200066611231,974.0,114.0,2023-02-21,2023-06-15
235.0,3242f58f-674f-405f-a8eb-db8258d1bd67,448.0,2687556476269631,172.0,83.0,2023-01-03,2023-07-02
461.0,64bfd642-9cc4-47a3-a34f-7b7730df5b97,73.0,2231953498632642,635.0,621.0,2023-09-20,2023-10-12
684.0,0e8f6dad-af74-4e0c-9257-67012d69767f,443.0,2489949412365250,809.0,437.0,2023-10-25,2023-11-02
819.0,55005031-ad3e-4275-b663-ffa7414c534a,716.0,2550008636155502,430.0,137.0,2023-10-13,2023-11-05
794.0,0ad3a33c-88d5-44ae-a77c-5e6cf7457797,212.0,2249762525909844,960.0,913.0,2023-05-23,2023-06-05
267.0,86bc4048-d8af-4f7f-87ad-9426b89d61b0,647.0,5317317495429354,132.0,57.0,2023-05-14,2023-08-19
20.0,b16bcd07-8900-416f-9043-f00d572746ff,201.0,2271619411243640,976.0,888.0,2023-08-16,2023-08-25
763.0,94ff146c-a50c-45c4-81eb-7b57ed17da02,696.0,2299998286833760,726.0,369.0,2023-05-08,2023-10-19
140.0,9490993c-0c70-49e1-a756-d61a375780bd,418.0,2703756228131309,497.0,207.0,2023-02-13,2023-09-19
